key,source_hash,fr,status,notes
Dialogue/VNM62_17,dd9c57008dbd9cabc00409cec7fc23afe89b872acc144d39579b5ed34b039d13,"Elle tentait sans cesse de m'en dissuader. À l'époque, je la prenais pour une idiote myope au coeur tendre.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_25,f58931df72594a6f540ff00569dd25d60712c1936de8bba80bf4d86c640106e1,"J'ai même poussé ce Chu à venir ici, espérant que lui ou quelqu'un de ta fichue Organisation te ramènerait de force !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_31,4c4f439224361e3d887e79fc5c2cd766e33119d8e873417022dec9f56f7ec91c,"Bientôt, tous les habitants vendront leur maison juste pour acheter plus de mes boulettes !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_40,0b97fe1a88ae98122e5cfcdd3c1ba6a06119cf6cdf0afb5f534213d39b0e9300,"Bon, si tu veux bien m'excuser. Je dois préparer le lancement de la production de masse.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_51,b69c1c073c4066f0ccdbf42cf1a9ae5b94ecdb283f6ce05041cb82d57439f1ce,Tu ne vois donc pas ? Ta grand-mère a déjà la réponse !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_67,5ce2fd744de7f793c2b191b2e60a40aaead6de3223c5cc00ddeca77830bded55,"Par précaution, j'ai « accidentellement » laissé mon magnétophone dans cette pièce. Il a tout enregistré.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_71,ef1ef61aac93ff1c014eb2fdefc94e99021c3827f034d2bb31ce2bc85c103a5f,"Je sais à quel point il est insaisissable. Il cherchera à s'en sortir par la parole, avec des avocats s'il le faut.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_78,6b4737a172bf97d3dc709f5bae87409a668f262e848a7dac3659a7c9b64e7c67,Il se croit au sommet du monde après t'avoir vaincu. Son excès de confiance causera sa perte.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_4,ca38a9afe3f5d9b0506561ff69d5275e8cbeda377f0019689b97aa52636df0a7,Toi en cuisine et moi aux affaires et à la promotion. L'équipe parfaite !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_6,36426011308e3a99f8513b4f71a00fd17a8e511918bc57e2351b6107716d8373,"En fait, tu parles rarement de [COLOR=ALERT]ton passé[/COLOR], pas vrai, [NAME] ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_CHOICE_1,d3b97672d731b59d9edafa09a52e4fd847c3cbae7759e14af5b3bc552e407f62,Je devrais peut-être lancer un podcast,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_CHOICE_2,2bed2cabce8c13c4e855b0d213380e152760e766a2e1fb6d495bbd863351cf3c,Je préfère vivre pleinement le présent,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_10,ae16f9c67084c2687f63ac42112df36dc4dd4031bf737a10ed285ddc65fcb1c5,"Bon, garde ton secret. J'ai mes propres secrets, après tout.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_15,a0dd0635fee11a5b9b9bb96f1a5daf2f7c26c84833fa7db87642b6418842e012,"Travaillons dur à nouveau demain. Mais pour l'instant, reposons-nous bien.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM4_19,fdf044643fa70ba852d20373d47be654ed923cffa24b845fd2421a27b5c349d0,(Je vais travailler dur et rendre Mamie fière !),reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_3,f9c4f5ae8d1b13bfb5423648249f3b8a4f565109dffbbbb58f92785c2c4c43cc,"Je l'ai dit : n'embête plus [NAME], ou je te plonge dans notre marmite de soupe !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_7,b55db81590b8738e050b4f0986eb90c99e5783f984eb9cfe74f8b303bc4e057e,"Ton chef, [NAME]... n'est pas un simple chef.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_20,4cc904517be6ff2d04472bcec5e272f123e3b61605ca213bf1f6605e0bfb6a2b,"Mais maintenant, je comprends. Tu as dû demander à Faucon de devenir ton chef ! Je ne sais pas ce que tu lui as dit, mais ça doit s'arrêter maintenant !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_21,2360d7c6a5b6fcaf1b748017815872cac4548fc5391497bc2fe029ed7fc51531,Reviens avec moi. Reviens maintenant et je veillerai à ce que l'Organisation ne te punisse pas.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_CHOICE_2,47c1502782e020c53968a713181013aefd158908e9693d182438786e43715ec4,Je suppose que je n'ai pas le choix.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_CHOICE_3,0a59db46b5d9019fde56dcf564a1582f6abb3003342116b565835c93a7f836de,Oui 2.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_25,e33111da240614c1f8028015e705694fea8e2c478a47e5d1ebb849a49a35ee35,Oui... aussi ? C'est du jargon de civil ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_26,0b3d8def75ddbee655a5c349f85609b8f5f35839f11b562881576d54903cc3b2,"Pff, peu importe. J'ai prévu cette éventualité.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_28,52a3a08748c64e032b4dde5173ee417bc9309b335cc640256eede8df40bc3b5b,"Si tu insistes encore à faire semblant d'être chef, j'écraserai moi-même ce rêve idiot.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM21_37,71c8ff3417e9a502961abff249de74d0c62becf2de7c9690776e6bbcabb7bf18,"...Ne t'inquiète pas, je ferai toujours mon travail comme d'habitude, si tu fais le tien..",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_2,572153aba80187112c04f5d2943b319c81050d58c4dbbbd2087eb721cc8d3bb2,"J-Juste pour que tu saches, j'ai perdu parce que j'avais mal à la tête ! J'avais oublié mes chaussettes porte-bonheur ! Et--",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_7,406ff147bdf6ffa61fee2ea3dca5d778c21cd768502a0f630814c0b30b050dee,"D'accord, je reconnais que tu mérites de diriger Bakuso... pour l'instant. Ne prends pas la grosse tête !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_10,721633e53a83d73430cac3780a6ddcdb920a7c66311db7ddf0d30098ed208ed0,Q-Quoi ? Tu es sérieux ? Quel uniforme de maid ?!,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_12,66b508b566f17151d81763ab22f415595f78a5ce15e9db70edaf62a6bb3c0df8,"C'est un peu grand pour moi, mais je pense que ça t'irait parfaitement !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_13,5fc3be261aad393b894a043719c607f8665df37c969b05ad8a538a740cb70142,Considère ça comme un coup de main entre restaurateurs !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_20B,d38a6ffdd0fda6f7a52fbc75dd31be5e90d5564f94339799ba9360373559bd2c,[ FLAP! RUSTLE! ZIP! ],reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_22,f2afc00c93496b6fa0210d6cf812172594dba91d838cb0915e9e0700cd8b7e8c,"""Bon retour, maître ! Merci pour votre travail ! Thé, café ou bouillon ?""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_32,7ef82269cdbea3a72e37f3a017ca980323a7188a2922dbab85c45acd6bed6dcb,"Pff, j'aime pas devenir sentimentale. Ça suffit, non ?! Je vais me changer !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_38,37d73dcd1080eaa04bdf41eb5f69e171cde564ff592bca4fc38eac0375a57a9d,"Hum. Elles sont loin d'être aussi bonnes, mais tes boulettes me rappellent vraiment celles de ta grand-mère.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_40,a6ce53cf320ac44833d18a255a7cabc14537a76e5d58687a57e2f14a5642ab5b,À ton tour ! Goûte mon shake à la carambole ! Tu vas en perdre tes chaussettes !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_41,89cbd3988f2d0a2fbe8fed8805fe2373905c4b7886eff6aa1e9afccda5e88c8a,T-Tchin ? Juste tous les deux ? T'en demandes beaucoup pour un minus.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_CHOICE_4,d09a9f3572297c227296fcacc1defe83c2ae8920ba31103eb105908b0fa9357f,Toi-même ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_49,0760d1dd43479ccac0c9be2683e8d4bfd56a1035ad877377d551df7bc649e147,"C'est évident que tu as beaucoup hérité de ta grand-mère. Pas seulement ce restaurant : le goût de tes plats, jusqu'à ta façon de cuisiner.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/DIALOGUE_VNM11_51,aa4b8185c0684d557ba39a6e53c9c16a8c233399b10f758996e37821d1b606c9,"Si tu lui avais rendu visite plus souvent, on aurait peut-être pu, tu sais, jouer ensemble et...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ACTION_ENDS_NIGHT_WARNING,727d3a1ff5954826e6f01e020d6be7e8acf6dd7bf8b5caf4faf46fda6189e309,"<br>(Cette action va [COLOR=ALERT]terminer la nuit[/COLOR], voulez-vous continuer ?)",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue (Backup)/MAMICONTESTCHALLENGE_2,50b2286b1239ab2c3633488642a04dcd14aa0cfbce133631e86dcf30850f8fe0,"Oui ! Contente que tu te souviennes, [NAME] !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_SKEWER_TABLE_NAME,09ad3da10bad9ec4aa7fbdbdc117a0b1cf85838c53a8e47b1871092e37d9d7fc,Gril amélioré,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_CUTTING_BOARD_NAME,983eba6ae19b4711ca4359ca2699b1bec6dc47bd886955081e6feea239691546,Planche améliorée,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/UPGRADED_BOWL_NAME,b4ce3d6fb0346b02d4b69a53f16b4630f63d42350ad25d0b8635cf50bec58849,Grand bol,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_BOILING_POT_DESC,7792f44653cd7897bc41e3c004931be76521f192ff59c05619d84e319412443c,[COLOR=ALERT]Réduit le temps de cuisson à l'eau de 15 %.<br>Augmente la capacité de cuisson de 1.[/COLOR]<br>« Une marmite légendaire capable de faire fondre les diamants (paraît-il). »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_FRYING_TABLE_DESC,65ff807539079e5427dc7274a2546e1d66918024f9a2be944118e8926ea398de,[COLOR=ALERT]Augmente la vitesse de friture de 25 %.<br>Augmente la capacité de la poêle de 1.[/COLOR]<br>« Un set de friture fabriqué avec une technologie interstellaire (soi-disant). »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_SKEWER_TABLE_DESC,7cbe05080e39338132952aa97d0b7d060c19d054e115d8356affa4428b8ae391,[COLOR=ALERT]Réduit le temps de cuisson des brochettes de 15 %.[/COLOR]<br>« Un gril utilisant les flammes draconiques de l'âge des légendes (prétendument). »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_CUTTING_BOARD_DESC,72efa70ef239dfe7e61012910654b8503bec71512ead4cdd14406aeb1fe27ce7,[COLOR=ALERT]Augmente la capacité de la table de découpe de 1.[/COLOR]<br>« Un set de découpe capable de trancher le temps et le destin (à ce qu'il paraît). »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_KITCHEN_SINK_DESC,0fcb7ed83ee70cf4fe2ac876b590634a14c4296a8f9c9df2d059d6974786383d,[COLOR=ALERT]Réduit le temps de lavage de 25 %[/COLOR]<br>« Un évier récupéré dans la cité engloutie d'Atlantide (en théorie). »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/EXTRA_BOWL_DESC,6f91eaf9b96ec840080b185f890f402a663924f38e2e1391f5c8caef2b2efc13,[COLOR=ALERT]Augmente le nombre de bols.[/COLOR]<br>« Qui aurait cru qu'un restaurant nécessiterait plus de deux bols ? »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/EXTRA_SKEWER_PLATE_DESC,f643de7299c3ff5d88ace09e4bd6e1dd5a0bacdafdfcd0527203fb4631612048,[COLOR=ALERT]Augmente le nombre d'assiettes à brochettes.[/COLOR]<br>« Conçue pour tenir toute brochette avec style et dignité. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/EXTRA_DRINK_CUP_DESC,2e825904ae0a67256b2893733c8fb67732578ad1eab907aba1c7c69bd6aec609,"[COLOR=ALERT]Augmente le nombre de gobelets.[/COLOR]<br>« Rien qu'à la regarder, vous vous sentez déjà hydraté. »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_DRINK_TABLE_DESC,3d74f216e551a6b01c42ec833b0e3ef3f00dd8657d952689c87d4196b6ebeb28,[COLOR=ALERT]Augmente la vitesse de remplissage de 15 %.[/COLOR]<br>« Une table qui transforme le désert en forêt tropicale (peut-être). »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/FAN_DESC,4b13d6b1544474fb16c87d675b788772b01ffe08785e2af1dc1e167f1eca8e53,[COLOR=ALERT]Augmente la patience des clients de 20 %.[/COLOR]<br>,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/CAT_STATUE_DESC,0d2535d8551d7cd401954be20079abf0e3045f37f898fd2f56778e188777f89c,[COLOR=ALERT]Augmente les pourboires des clients de 5 %.[/COLOR],reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_CASHIER_TABLE_DESC,bba6f304ec0963a73993cd94d13e807bf37eb8931f97e70a9f9ca13de76f3194,[COLOR=ALERT]Augmente de 1 le nombre de clients.[/COLOR],reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/IMPROVED_TRASH_BIN_DESC,b087dae9ed7c6a8a3e18f50699f3cc7fd41a7224c0e6b5992109ca198447dc91,"[COLOR=ALERT]Augmente de 15 % la valeur de remboursement des plats.[/COLOR]<br>« Une poubelle mythique qui contient les maux du monde, mais aussi l'espoir (c'est ce qu'on dit). »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_NOODLES_DESC,765b9decdb43302d79327d3a9f4de4010c4dfb9d38df6627124340d4bc295782,Ingrédient pour la table de cuisson à l'eau.<br>« Les nouilles les plus faciles à slurper. Parfaites avec les boulettes. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_VERMICELLI_DESC,8a1628b3106968e4b3783dff7377f70526fd5be63e8d9978484231b8e0c047cd,"Ingrédient pour la table de cuisson à l'eau.<br>« Et si le riz était nouilles et les nouilles, riz ? »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_SPICYTEMPEH_DESC,579fa4fbe1221a3df5631fac0a28ae7c4a488968a4f1c90d34fe919f0e847c16,Ingrédient pour la table de friture. Rend le plat plus [COLOR=SPICY]épicé[/COLOR] et moins [COLOR=SWEET]sucré[/COLOR]. <br>« Un gâteau de soja fermenté plein de protéines et de saveur. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_SKEWER_MUSHROOM_DESC,1184e01ccece9a63ef7b61f183dc3e536456eee6b09d96dd183da950da7c36f3,Ingrédient pour la table à brochettes.<br>« Ils portent de petits chapeaux. Savoureux et élégants ! »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_SKEWER_TOMATO_DESC,bae5adc6de956994de93eff6f64278cf8f08f731f928f850380f7e11b7718844,"Ingrédient pour la table à brochettes.<br>« Ronde, rouge et mûre à point. Pourtant, elle n'est pas faite pour être lancée. »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_SKEWER_LAMB_DESC,ea321c6fbb1f060e76d846139e893fd99a134eef29ec0b0719037229ed57a036,Ingrédient pour la table à brochettes.<br>« Célèbre pour son silence. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_GARLIC_DESC,5d65c413d471005b2c64590678e401b5f967eb24aebbd6086ad2afe3baa02c95,Ingrédient pour la table de découpe. Rend le plat plus [COLOR=SPICY]épicé[/COLOR] et moins [COLOR=SOUR]acide[/COLOR].<br>« En manger vous immunise contre le vampirisme. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_SIDEDISH_RICE_DESC,629a4e61444d65180df80858993d66bf2da9be8069c8e76d9009c6a1bd7eebad,"Outil d'assaisonnement. [/COLOR]Cuit du riz en accompagnement.[/COLOR]<br>« Deux fois plus de glucides, deux fois plus de plaisir ! »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DRINK_ICE_DESC,71c939927e4c2a86164705761ef37c4ab107de2c124b7be0883fab8a10671f41,[COLOR=ALERT]Ajoute des glaçons en accompagnement pour la table à boissons.[/COLOR]<br>« Issus des icebergs les plus purs. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_SKEWER_OCTOPUS_DESC,bdc0060c5b44c3cc00f53c6885a7f7082e5f156e3488c9d63db4fdaaed2bfc33,Ingrédient pour la table à brochettes.<br>« Ils attendent en rêvant au fond de la mer. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_DUMPLING_DESC,9d59d3eb6dea0fdc474a63e2fa100e3c0f5df16347b6ccecffa8fef614dce15e,Ingrédient pour la table de cuisson à l'eau. Rend le plat plus [COLOR=SOUR]acide[/COLOR].<br>« De petites poches de bonheur juteux. »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_INGREDIENT_WHITETOFU_DESC,4f836a11f0de9f9b01eb9633bbc1d591f092bc743eabdd879e0ba694bcbe2a57,"Ingrédient pour la table de cuisson à l'eau. Rend le plat moins [COLOR=SALTY]salé[/COLOR] et moins [COLOR=SOUR]acide[/COLOR].<br>« Blanc, tendre et délicieusement fade. »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_PREMIUM_INGREDIENT_SKEWER_MUSHROOM_DESC,e90e6f4334d578bb0a98a5ccca2dd380651177cbafcb533d25fb8655c242f9aa,"Champignon premium pour la table de friture.<br>""Des champignons délicieux et aromatiques. Ils ne poussent qu'une fois l'an au fond des jungles.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_PREMIUM_INGREDIENT_SKEWER_TOMATO_DESC,8e5c877cffac3b16b5f9f3c0251f722ad907d84c3d7204752b8665f9be0a6ab8,"Tomate premium pour la table de friture.<br>""Des tomates anciennes primées, cultivées par une famille de fermiers depuis le VIIIe siècle av. J.-C.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_PREMIUM_INGREDIENT_SKEWER_LAMB_DESC,4436f9acba900ce022bc51915b2c8d612da2b8520ac988e575ed0ee06b3d27a7,"Agneau premium pour la table de friture.<br>""Juteux et fumé au grill, c'est un délice même sans accompagnement.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_PREMIUM_INGREDIENT_SKEWER_OCTOPUS_DESC,dadc45f753c70250a56420003433b2466c7f5f493de5fdea72c5eb394937b370,"Poulpe premium pour la table des brochettes.<br>""Des poulpes délicieux mais glissants, qui exigent des années de préparation et un chauffeur pour s'échapper.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_DININGTABLE_DESC,523a3088a1ae43d82e801dfb5f56c79d6674e49c5b51e124617b7531de0e49df,"Décoration pour la salle. [COLOR=ALERT]Augmente les pourboires de [X][/COLOR].<br>""Pour manger, faire ses devoirs et papoter.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_CABINET_DESC,61b11cb8267651928b431b2fdf5b667ccb48fad011c894ff2aeb17c5a3b8da0c,"Décoration pour la salle. [COLOR=ALERT]Réduit le coût des ingrédients de [X][/COLOR].<br>""Peut contenir tous les bidules, trucs et machins.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_CEILING_FAN_DESC,241b5f3c1ce123ac7da886a7773e78a38047455a5b27205c74694b6ab36708a6,"Décoration pour la salle. [COLOR=ALERT]Augmente le bénéfice de base de [X] pièces[/COLOR].<br>""Un ajout fan-tastique à tout restaurant.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_CEILING_LAMP_DESC,9153683bce5d611b89db040158b2871c906736b79169d0cc4c022de996dda7b8,"Décoration pour la salle. [COLOR=ALERT]Augmente le gain de réputation de [X][/COLOR].<br>""Illuminez votre journée ! Ou au moins vos plats.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_WALLDECORATION_DESC,85d0c7628f0b752b5e6d51fd45bbaceae4cc17c2266ae038e91c4a97d669d98b,"Décoration pour la salle. [COLOR=ALERT]Augmente le gain d'amitié de [X].[/COLOR]<br>""Un tableau illustrant les espoirs et rêves les plus chers de l'artiste.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_TOP_WALL_DECORATION_DESC,dcc01e128242f92e33f0c8e35c053f79457166064a4fc2fc852a3315e54ea878,"[COLOR=ALERT]Augmente les vouchers gagnés lors des duels culinaires de [X].[/COLOR]<br>""C'est ce que regardaient les ancêtres avant les smartphones.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_DININGDECORATION_CLOCK_DESC,7dfd10ad42e2cdb68cfc9df086e9cc8dfdc5e864ef27322d143d6ae90ad2821c,"Décoration pour la salle. [COLOR=ALERT]Augmente les pièces gagnées par commande de [X].[/COLOR]<br>""Rappelez à vos clients que le temps passe inexorablement !""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_CASHIERDECORATION_CASHREGISTER_DESC,30544b45c8c1004aa355f6143704357b5e8d5785ccfefb23b69c664639ee09ac,"Décoration pour la caisse. [COLOR=ALERT]Augmente le bénéfice de base de [X] pièces[/COLOR].<br>""Parfaite pour garder l'argent des autres !""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_CASHIERDECORATION_LUCKYCAT_DESC,df96e716b7edd6a70c31c47a4e1425b3713959ecba86f72104473aaa6ba560dd,"Décoration pour la caisse. [COLOR=ALERT]Augmente le nombre de clients de 1[/COLOR].<br>""Une adorable statuette qui attire les clients grâce à sa mignonnerie.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Shop/SHOP_CASHIERDECORATION_TABLEFAN_DESC,2cae9505cdd056a1639fc7d3141bf31838305681eb3607123a63221cabc1e6e7,"Décoration pour la caisse. [COLOR=ALERT]Augmente les pourboires de [X].[/COLOR]<br>""Aide la personne en caisse à garder son sang-froid face aux clients échauffés.""",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/CLIPBOARD_APPLAUSE_BONUS,5198efbd072e221c4f50d91d56ee0c421e9dc22dc9fc02cefb973878b4e7330a,[X] : [Y] point bonus.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/CROWD_BONUSPOINT,b1903f6146f4d211d2f6756c480ccad20e624c9408fa1a61ca0da8d47551003a,Point bonus.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/MODIFIER_POSITIVE_1,756c97f1fa1cffd6717dab6fc2ea6e3576ee34ccf1bdeed22acc797885682b09,Gagnez 1 point d'action au premier tour.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/MODIFIER_POSITIVE_9,8434e912a1d6d1d017cdd59c502801446f3a904d9d7373097cb9223f9ea1a28e,Finir un mini-jeu augmente la jauge de foule de 15 (une fois par tour).,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/MODIFIER_NO_MINIGAME_APPLAUSE,4449cc3d6c93d43113a8b9e5fe57762f1d2b5bdf3d16cf3d648146c9c384990b,Finir parfaitement un mini-jeu n'augmente pas la jauge de foule.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/CONTEST_SUMMARY_BODY_LOSE_START_3,6eb5aa51f5be21a5d37ca1890cf37b9b2cbb5b3b55892a3648623ab78dd569cd,Les gourmets de KuloNiku sont restés bouche bée devant l'amère défaite de [NAME] face à [OPPONENT] lors du duel culinaire de ce jour.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Contest/CONTEST_SUMMARY_BODY_LOSE_END_1,9d0048b72439fc9a98bd77e8bd67d0e5adad6ffce086fb760f2e6abc8f64b111,"Interrogé, le chef perdant se serait mis en boule avant de rouler loin de notre journaliste, en sanglotant.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_SKEWER_TIDALSKEWER,812bde5eacf7feb6f65a9e829548c142b446c86a910e847eff3d487e8d18ace9,Brochette à croquer,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_CLASSICBOWL_1,ccd0719d9acdcb29e4d939dceac28beff634fc63c960d5b6b270f3a22dbc20eb,Bol classique amélioré,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_MEATBALLTWIST_1,f47bdf3aefb4f6572a6f3a5d7d049a5c150c60dfd4aa0a9c1f411ae727b99e04,Boulettes revisitées améliorées,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_NOODLESDELIGHT_1,dc01d2aed5a21761cf0c17b9357dc59bee725dae395c9aaad98ed2b659b245da,Délice de nouilles amélioré,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
